intron	logef	trt	ctrl	deltapsi
chr10:73388414:73396519:clu_10824_-	0.190421043595195	0.407812341113058	0.318841452464062	-0.0889708886489962
chr10:73388414:73414012:clu_10824_-	-1.90950473487518	0.0366580406558266	0.00350992216074507	-0.0331481184950815
chr10:73398385:73400803:clu_10824_-	0.639276091179854	0.325783218834396	0.399005052424639	0.0732218335902425
chr10:73398385:73414012:clu_10824_-	0.412515498298574	0.0378926388503568	0.036993350009322	-0.000899288841034865
chr10:73400857:73414012:clu_10824_-	0.667292101801555	0.191853760546362	0.241650222941232	0.0497964623948699
chr10:73438420:73439872:clu_10825_-	-0.366792245128461	0.489639820256573	0.438219884692433	-0.0514199355641394
chr10:73438420:73444725:clu_10825_-	0.733581966204519	0.0585137519081105	0.157383697580862	0.0988699456727518
chr10:73439901:73444725:clu_10825_-	-0.366789721076057	0.451846427835317	0.404396417726704	-0.0474500101086125
chr10:73446573:73454412:clu_10826_-	-0.108768113783454	0.601190292120259	0.548073761585882	-0.0531165305343774
chr10:73446576:73454412:clu_10826_-	0.108768113783454	0.398809707879741	0.451926238414118	0.0531165305343772
chr10:74138382:74138806:clu_10829_-	0.212355419361499	0.283675742162391	0.33019830610831	0.0465225639459181
chr10:74138382:74150755:clu_10829_-	0.0468950831120839	0.574689984724659	0.566927806832748	-0.00776217789191114
chr10:74138931:74150755:clu_10829_-	-0.259250502473583	0.14163427311295	0.102873887058942	-0.0387603860540071
chr10:75234225:75234610:clu_10831_-	0.385080917660461	0.810156428998386	0.902136197675357	0.0919797686769709
chr10:75234435:75234610:clu_10831_-	-0.385080917660461	0.189843571001614	0.097863802324643	-0.0919797686769709
chr10:75235178:75235267:clu_10832_-	-0.00227546599150907	0.557741265313986	0.498067642550963	-0.0596736227630234
chr10:75235178:75235835:clu_10832_-	-0.270395643073366	0.0365218410420314	0.0249439426424741	-0.0115778983995573
chr10:75235743:75235835:clu_10832_-	0.272671109064875	0.405736893643982	0.476988414806563	0.0712515211625808
chr10:80155912:80157641:clu_10835_-	0.649555216910695	0.522291852723874	0.522828584993822	0.00053673226994766
chr10:80155912:80157967:clu_10835_-	0.598865911281778	0.0113878033172409	0.0108360735644299	-0.000551729752810995
chr10:80157763:80157846:clu_10835_-	-1.92809087025747	0.0154201078458257	0.00117240054573833	-0.0142477073000873
chr10:80157763:80157967:clu_10835_-	0.679669742064995	0.450900236113059	0.46516294089601	0.0142627047829506
chr10:80164143:80166084:clu_10836_-	0.16441685963091	0.440424715781421	0.446923307560796	0.00649859177937528
chr10:80164143:80172807:clu_10836_-	-1.15641044461741	0.0148548450092722	0.00402347619861701	-0.0108313688106552
chr10:80164143:80205343:clu_10836_-	0.510671137888314	0.00535417981816167	0.00768122694227399	0.00232704712411232
chr10:80170915:80172807:clu_10836_-	0.272220514905273	0.19050862849135	0.215325024119444	0.0248163956280936
chr10:80172869:80176107:clu_10836_-	0.148934438206437	0.166678810747794	0.166539702444971	-0.000139108302822405
chr10:80172869:80205343:clu_10836_-	0.0641215439195727	0.0544173214002006	0.0499506081161285	-0.00446671328407208
